user_id,magazine_id,review_rating
AGDAWYEIV5ZH6ZFAYXSL2NYVJ7BA,B002PXVYBE,5
AEC3ZYPKNEWDZXFRWZ6BJTYFTEYA,B00496IJ9A,5
AGWXFZUOLGIJS24U7OJJ6ZSXDF2Q,B001U5SPL0,4
AELPFBZICG3GBEPMGTGMGQO4D6ZA,B004WGITBK,5
AH7FNUEE4BGMDMSZZ4SLTDBCPFYA,B07Q9XYJ6B,1
AE6ATMANZ45PAU2OEG55TSKWZAAA,B004GVZUTU,5
AFKDM7WZ535SKLOBUEG5CJWGJSGA,B01MXO1W39,1
AG6HVDOCG73TH3PMP53I77WRQHMQ,B00IO9D7E0,5
AGWTXUKHC3HNEQODXQGYDMKG6LMA,B000PUAICA,5
AEZJ5KQR4NPRPYVLKIISQBBJ643Q,B00007AXEP,5
AFCNQ4QV6YSIYULIZRCGVLNP2TPA,B00005N7SC,5
AHKMWP5VAEDENBQYPSLSDBDNFJFQ,B06XPRDV9B,3
AHKMWP5VAEDENBQYPSLSDBDNFJFQ,B06XPPNZPX,1
AFLDFO2N26JCF4J2J6WJVGHGFDPA,B00D8GWHXG,5
AGYAHYFMGRB3MNBSZW224WF3ZQUA,B002PXW0TE,1
AHLQQGQVT6BLCCDEC2J2WDCTKFBA,B004GVZUUY,5
AEZXDIXQRJVKDPPF6GZGQQN2YYAA,B0049W695K,5
AGXDBDG3474M4VS6W4G7U4VA6RWA,B001U5SPIS,5
AHMSQJUPQATXM2UYTGCCYHNWTY5Q,B000I8ONOS,5
AGOFYWUFK7ODAKIO5I2ZKOUNH3MQ,B002VB3X96,5
AEH2475BDBJK6AGWYXNNDDFIFUHA,B00P70CIO4,3
AEH2475BDBJK6AGWYXNNDDFIFUHA,B002PXVYQY,5
AETOZHVFTSKLWZZ3ZIGBKZEPKBFA,B08R2D5WKZ,5
AHPTKQE6BPZI7T5FCVHKE4PQL26A,B005QFEL2C,5
AFUWECV6ZSE5QDHX432H2FLCKNVA,B00006KMH4,5
AF6ZC7TJ3ZDNDMV7TGNUDK3ASK7Q,B00Y05PG3M,5
AFZEUEXZBKTZMXJCP2NNJC2I4OZQ,B004GVZUUY,5
AH4ZUBQIKQ2U7Q6HSBEXQZGXUKBQ,B003N3QRF8,1
AFXHL2NQPMZ3X7NXLYYPKD6YLNDA,B0032KHQTS,5
AGAUJ2HTJFNO2L6SEKOVO6QMWQPA,B0089FUF6W,5
AGAUJ2HTJFNO2L6SEKOVO6QMWQPA,B000063XJL,5
AEIHKHILLSFUCPWNRBNOFHMXNIYQ,B002PXW1IE,5
AHTXP7U2XDU7OEIAYSLGDQONHAFQ,B00I2Y8Q2A,4
AECEZAGBBO65PBWLEHUZ4IKEYFIQ,B000LXHJEQ,2
AEDY6HMOZHUTTNZSFMOCN7PL46BQ,B003N3QRFI,2
AGTCR2QDERYI4VYON6SKXYAV57VA,B00XZF1JUM,5
AHFWI3LSR3DLVFQMEALRR2KWME6A,B000NDESLQ,5
AGVC5ACWB6RAYCZUI3NNGKZRS5GQ,B002CT515Q,2
AGP7XEPYAREFNN7MQ3TEPRJON2XA,B00005N7RP,1
AEUTB6BVSP2DTPZLDDCTWNPSWMJQ,B003N3QRF8,5
AHXXQU2UFVVXZ2HGPCX6AFDRIWKA,B003LNENXI,1
AEDYQ4WZGUWGLIUFIQA5KJVIMUPA,B002PXW1WU,5
AGBNQ4YOLOSIPAI2N4QH2RUH6FWQ,B003N3QRFI,3
AGBNQ4YOLOSIPAI2N4QH2RUH6FWQ,B0061SHL02,5
AE2AFKKDEZ2IOTUQG3JG7RHKLDVA,B00026EFR6,4
AEJ65JVAYO6UIQKPR2UUXSDB25JQ,B004GVZUU4,5
AEJ65JVAYO6UIQKPR2UUXSDB25JQ,B06XWGBLLF,5
AEJ65JVAYO6UIQKPR2UUXSDB25JQ,B01N702LLM,5
AHNFST63BXTXGYYTRQU26ENSXIWQ,B002PXVYE6,5
AHQKHYFWJHCDVROBJDFQIMFIRIGA,B000K0YFU6,5
AHQKHYFWJHCDVROBJDFQIMFIRIGA,B0089FUF6W,1
AHQKHYFWJHCDVROBJDFQIMFIRIGA,B01LZ307TD,2
AHQKHYFWJHCDVROBJDFQIMFIRIGA,B00F418D7W,4
AHQKHYFWJHCDVROBJDFQIMFIRIGA,B00005N7SB,5
AFLB3GAH2VHHWBAS2TBOJ5VXGJHA,B00005N7QG,1
AGVD5CV25NAOO6RM2EXC6SHGJL5Q,B00F8LWD3I,4
AH4AZS6RRJ3242VSOYMCF6SFPYRQ,B002PXW06C,5
AH4AZS6RRJ3242VSOYMCF6SFPYRQ,B00007AZRH,5
AEWNLVG4GZ3IRQ3YAOY3Q4M7UHYQ,B002PXW0DK,5
AEWJN25GZZRSAUOFQBHZ2VSS43IA,B003I7HS3Y,1
AHOMGSPOKTXAUWO2AALDJ5Y2LPSA,B00005N7OV,5
AHOMGSPOKTXAUWO2AALDJ5Y2LPSA,B0037STB02,5
AHOMGSPOKTXAUWO2AALDJ5Y2LPSA,B002PXW26A,5
AHOMGSPOKTXAUWO2AALDJ5Y2LPSA,B000LXS9PE,5
AHOMGSPOKTXAUWO2AALDJ5Y2LPSA,B000K0YFW4,5
AHOMGSPOKTXAUWO2AALDJ5Y2LPSA,B000U5IQ2Y,5
AFA4T6XHHPAW3AZHPFOWHRWWP7YA,B002PXVYQY,5
AFU444EG5Z4H5GZHQJQ657WXXBIA,B004GVZUUE,5
AFJA2X33XTMJTFIPBBXHJEZFI7XQ,B002PXVYQY,2
AFJA2X33XTMJTFIPBBXHJEZFI7XQ,B002PXW1IE,4
AFJA2X33XTMJTFIPBBXHJEZFI7XQ,B000LXHJFU,5
AGBZIHE7AIGUW6XIZUYVO5YTY36Q,B01AAQYXD8,5
AF3NHNM7QUGBKBNF3NHHWZI5SM3A,B01AAQYWZ2,4
AGH67G7IVABOFCTXA3EKRNOCRNXQ,B002PXW1IE,5
AHWDFSEBJGNE6LFFZS3SGCBTGHOQ,B001THPA1M,1
AGBXMGPRYU5SUP55DW7AFZ274X3Q,B01LY3VKMY,5
AGBXMGPRYU5SUP55DW7AFZ274X3Q,B002PXVYVE,4
AGBXMGPRYU5SUP55DW7AFZ274X3Q,B01N702LLM,5
AFCZD756YSMFD777CBKZNQ2OSM2Q,B000WTP6DU,2
AFIELSTTNDEIXVMLYR62ATZR52NA,B0006628SA,5
AGXUC6YCWNLBTYCKN5HXHM6574HQ,B007Q4WWLI,5
AFKB7ZVXUWT7GD2X5GVEFYETKZ6A,B002CT513S,5
AF7A4AKYJQXAWK57STHYHEB5CEXA,B002PXW15C,5
AHC6OR3D6WONJTIVUVKMPW6IFEQQ,B00P0775QA,5
AFFDWLDDFAT2VIYEWVNJ4EQJAMLA,B002PXW24C,2
AEEKAKWIDVFL27AELGWZC6R7DLOQ,B00MG6Q514,1
AF5W5PTD35YA3Z6AMQ5IQULMER7A,B0748QYHW1,1
AFLJVL2ZQPYRTWS52TMA75JOELOQ,B002PXVZ3Q,5
AGZPCRRKAZO6MP7KYZKOZG2NKLRA,B002PXW24C,4
AGZPCRRKAZO6MP7KYZKOZG2NKLRA,B002PXW0EO,3
AFB7XSAAFA46VVYALQKIXHVQUIOA,B004GVZUTU,1
AEKG3SCSSNMOWS2FL3DEAO64PPEA,B00006LB2C,5
AGWX5FOCWZGC7TGLGRWTPTXBTTEQ,B003I7HS4I,5
AHFKSEYETXM3JLTOUJRCXEUTN4JQ,B004GVZUUE,5
AHFKSEYETXM3JLTOUJRCXEUTN4JQ,B000LXHJFU,5
AHFKSEYETXM3JLTOUJRCXEUTN4JQ,B00005N7SC,4
AGMRZPIDDMINSGR5EB4VPY5F7ZBA,B000LXS9PE,5
AHRRU4AWPCMPD57JSOA2K3QDUIGA,B002GCU2SA,5
AEILMXQOB2HGQTPDVH3PHTEULVDA,B004GVZUU4,3
AFSC4TNTPYQS64KWFSC6FVS324TQ,B01N781H9K,4
AGXZOLS2Y5VQ66KQOTZNLRXUKPXQ,B00005NIRG,5
AGXZOLS2Y5VQ66KQOTZNLRXUKPXQ,B00005N7QC,5
AHD4WQS3REBPATOEIRQGZO2QQ2UQ,B002PXVYGO,5
AFJM437Y2ZKJXHIZCJZHYCJ7ITTQ,B002PXW04Y,1
AEZG2JY4NCLQIMDWJ45WJ5S42O3Q,B003N3QRF8,5
AFZKWN7XUO24E7AAOVWUMVHMIYQA,B00005N7T3,5
AFZKWN7XUO24E7AAOVWUMVHMIYQA,B001LJGVM0,5
AHVXO5G6QU3OYF5APDQAGQVEN37A,B0001MS2D4,5
AHVXO5G6QU3OYF5APDQAGQVEN37A,B005DNAOR8,5
AHVXO5G6QU3OYF5APDQAGQVEN37A,B001THPA3U,5
AEKJX2JWADK4KBZ42RJMLDBDSMJQ,B000310L82,5
AHSWAZ3PWTYBGGNO6XDV55R72Y7A,B000WGUT3A,5
AEPNS65XCJPGWCISGYMZPINZRAGA,B0061SHL16,5
AEG2KVAQNYGF2QJL7NMVSOS44JGQ,B0037STAZS,5
AFVHDBGHKGIYWTVL4BLGC6XZ3AXA,B0089FUF6W,5
AFQAJLA2NHSFH3H6NYDEMVLMVH6Q,B00F8LWD6U,3
AHUBUWLMGWKKITPEBPYT7J7IDQPQ,B002PXW06C,5
AFMMOHMLBQK76ACFF5Y62NTHAU4Q,B002PXW1IE,5
AEX4OKLIGGSSHP4MGP6ZFIIGEJAQ,B00N56MGS0,5
AGOUQG5YICYZKT5V7NPYC5GAXDBQ,B008RO9JEO,5
AEWC7FFSBJNHG24IWN7DWILJJFMQ,B00Y05PFX8,5
AF3O3D6HK2OJC5BJP3YL374UDTGA,B01N3JU76W,5
AF3O3D6HK2OJC5BJP3YL374UDTGA,B01N35UMQV,3
AHXXLJLWF4S4RUCNXQAO27TBDUUQ,B002FCNHN8,5
AG6X7IZPYA7ZGLJUFIYYD5DNEHOQ,B06XWB4X41,3
AECZL5IZWYAG4ZBU6GTVWY5UUOXQ,B000AMXXF2,5
AEG5IJTNHHBWHDHU57VT66HPKF6Q,B0006PUYLY,5
AHCHOQO4EX27CJAFQ3HIJSFAMZWQ,B00005N7SE,4
AFWU3A5PSYY437DB5C3K5NIRNXDQ,B00007L0ES,3
AEC6OFOPIZPHFDNAYL7BNGVT377Q,B002EDTNXQ,1
AEEKUURAPIKJHOWQOAASDK7OUJSA,B0089FUF6W,3
AEEKUURAPIKJHOWQOAASDK7OUJSA,B002PXW24C,4
AGDZ4YWJC2JTRHRY2SPUZSOGYYUQ,B00008IHFC,1
AFDBSTW2W5INDWNN6ESZLHQPFO7Q,B00005NINY,1
AFDBSTW2W5INDWNN6ESZLHQPFO7Q,B07F83JZZY,4
AHXE27RICQPGOA7E6LZFED36PGJA,B0047VIAFU,3
AH5B7TKBKQLJVATXSIRJJYD7LX4Q,B0009UKYQG,5
AGPOKLY66KN5ODLQD3UVJLQZNGAQ,B0047VIAF0,5
AFNH2KFHXS2AUQNQANQ2LCHJ5CMA,B001TP73UA,1
AFF7UWH2GLM23NEO7VR3SO4N6BLQ,B003N3QRF8,1
AFO74JI3JPKNQVRV5HIIQIP76W4Q,B001U5SPII,3
AFYPVC4PT7VXMHEZ2QIWTNQ62ZZQ,B00PE3SN6Q,1
AEY77NJ7NJ4YDQVG3IKO5DPNBHVQ,B00009MQ5C,4
AFTSBHHC3FCGV3HBXR4GMKQBHXXQ,B002PXVYEQ,5
AHTAAECUPUKPSKEU7624ZCDQYQKQ,B0046Z4NEE,1
AHZCZH52KLZ4CGZ5UOVEZB27BWNA,B01FV50Y18,5
AG3QNSFETTPNJLJ5DFWNRCOR3IRQ,B00005N7OV,5
AFJPPTDUA27XHPFPXMHFWLMH3EYQ,B001THPA26,3
AH7RVIVNOFRO4PMAFC3LLKQOENQQ,B003N3QRF8,1
AFKPM6T6TCFFBBJZ5BDMIRFAJLLQ,B00005NIRE,5
AFENJNQ5NR25EMFCHW2UMD6CVO6A,B002PXVYBE,5
AFP7HSCCYMYIMI55MWUHZW6CRQTQ,B002PXVYEQ,2
AEGMKXNDULRYEIN73Z5IIAMBOAPA,B000LXS9PE,4
AFSKME24AJTCFR52BCJWN3BLKX4Q,B00005N7PI,2
AFK5TVFZT7PIJIFO7WQHACFS5VIA,B002CT515Q,5
AFDEWKD5MHZUVC43WQOVOCITXA4Q,B002G551F6,5
AFDEWKD5MHZUVC43WQOVOCITXA4Q,B00QRD668O,2
AGHCM3G6DSCEOCI3VA3UG5MUQBNA,B002PXW1IE,5
AG7XAMO2IJZK6OHJ77WOLX3DNNEA,B002PXVZ04,3
AG7XAMO2IJZK6OHJ77WOLX3DNNEA,B00007AWTU,5
AEHUYMRUGYOXNVKLSKXBDN3AZ7YQ,B002PXVYEQ,5
AEHUYMRUGYOXNVKLSKXBDN3AZ7YQ,B002VB3X96,5
AEHUYMRUGYOXNVKLSKXBDN3AZ7YQ,B002PXVYQY,5
AEHUYMRUGYOXNVKLSKXBDN3AZ7YQ,B004GVZUU4,5
AEHUYMRUGYOXNVKLSKXBDN3AZ7YQ,B001THPA3U,5
AEHUYMRUGYOXNVKLSKXBDN3AZ7YQ,B079PDGJQH,5
AEHUYMRUGYOXNVKLSKXBDN3AZ7YQ,B0061SHL02,5
AEHUYMRUGYOXNVKLSKXBDN3AZ7YQ,B0061SHL2U,5
AEHUYMRUGYOXNVKLSKXBDN3AZ7YQ,B0061SHKVW,5
AEOCSMTZGRKPIWYIICTBY3HCIKPA,B0001MS2D4,1
AGB7S62SSHDBK4EJTRJRGSOFYHRQ,B00062PBDS,5
AGB7S62SSHDBK4EJTRJRGSOFYHRQ,B000NY15YI,5
AHN7Q57EQ4SDIUNJKS676TAXHU3A,B079PDGJQH,4
AGBGPEDG4TG2FKHLJLI4XKGA7OZA,B01MSDMR9T,3
AETNLCGU2FHERPQ57LEL5EU4P6XA,B0089FUF6W,4
AFDM5U5S53RVMYNB7D6JXSC2CF6A,B004GVZUUY,5
AGOD7R6MXD57NZYKXL5GX7D2NODQ,B002PXW102,4
AEI7WXUWPCM5LVQOSD6OE24ZP7BQ,B06VWTFWWH,5
AG7CTI6I3BJNPJ32D3UKMFCMEGBQ,B002PXW1IE,2
AEEHBWTGRXZUXWP7P3QZNBDBVYUA,B002V0CJL0,5
AHYLCEXIBBTVQFWZS567AGHPK5WA,B000063XJI,5
AELM5ZS274SEIQJBLKCHU4BJA5EQ,B079FNTZDQ,5
AEET7OZLMN4INYDLD6ALC2YLLNLA,B001THPA1C,1
AEN3MD4RGQ7HJYAGPLTMVQDSU4PQ,B0041EFXU8,5
AEZFRZH6WJSP4LAZFCMH4ZPJECKA,B002PXW0QW,5
AHB32MHRRHTFNSPILCRCST542DZQ,B002PXVY8W,5
AE63PH65RM4J6IDHQEP4RVPZ3SBA,B00QJF4UVK,5
AEBK2BUHDMRDO4AMEQWO5XMD2RKA,B00006LK8F,4
AEBK2BUHDMRDO4AMEQWO5XMD2RKA,B003I7HS5C,4
AFHJ5OSJ6L27TC2M7ICRLSUFO7YQ,B003N3QRF8,3
AGBLZSJUJRUQ6IJ7555MIIQ6MLEA,B004GVZUUY,5
AGBLZSJUJRUQ6IJ7555MIIQ6MLEA,B001TP73UA,5
AGBLZSJUJRUQ6IJ7555MIIQ6MLEA,B01N819UDU,5
AGBLZSJUJRUQ6IJ7555MIIQ6MLEA,B002PXVYEQ,5
AGBLZSJUJRUQ6IJ7555MIIQ6MLEA,B002CT515Q,5
AGBLZSJUJRUQ6IJ7555MIIQ6MLEA,B001THPA26,5
AGBLZSJUJRUQ6IJ7555MIIQ6MLEA,B001THPA1C,5
AGN34VY6IDG6HD4AL6IK6K22WXBQ,B001THPA4O,5
AH7EPUCEUUWFJKZDPIVFC2YFTLNA,B003N3QRF8,2
AHRXGDFEMGLECPABSM5JHSYGTBQQ,B002VB3X96,4
AHQR7B6HLBYJYXEPNXIYHPDJSIEQ,B000071GWM,4
AFOF2KUC4ODZIR6E7BGVKOZC74VA,B0000AFQRG,1
AGHU4JCPKB5Z3E3F7UPII6IHZ7SA,B000060MIH,4
AGHU4JCPKB5Z3E3F7UPII6IHZ7SA,B000IOEJCS,5
AFIAN5AM4ABAJVLY35K3MEH4KDXQ,B004GVZUUE,5
AGVPAPZHIXWV7PWNZ4AXKL4RILOA,B0089FUF6W,5
AFCG4MFR35TB5WNMPDLFQPCU4BXA,B00X6LREFE,5
AEX6IEHQRRGMCWRXC3GKRJLSIBOA,B003I7HS4I,5
AEVPCZ7AGVOEI5SNNZUVHA7OGKTA,B00006K3EU,5
AEVPCZ7AGVOEI5SNNZUVHA7OGKTA,B00006K32H,5
AEVPCZ7AGVOEI5SNNZUVHA7OGKTA,B00B8C8SWQ,5
AFNXKEEBTSVTGIRMDKYNEPI4CAWQ,B00008BFWB,5
AFNXKEEBTSVTGIRMDKYNEPI4CAWQ,B000PUAI3E,5
AEEDWGNAJCZR2OULXNU77UGOUNUA,B001THPA26,5
AHAMUGFB5UX6MZ7IF37LWROW2VUA,B003N3QRF8,1
AEGKRLBYRQKVAELVM6TG2PYSJZGA,B00005UQ67,5
AE643SLMQYTO55UECXFWE2VZC3WQ,B00ZYD0V9S,3
AELB2MCS2JGF4CJ3EVNTITO5T4QA,B002VB3X96,1
AELB2MCS2JGF4CJ3EVNTITO5T4QA,B002PXW1IE,1
AHQAZGGXODJ7T4H6SZ32C4MV67FA,B00AVCRAB4,1
AGY5KICXG52MJEXVOAXBMEA7AVVQ,B0009GJ2TK,5
AHMPD52KNUW43YK3IVWFIFAPBVEQ,B00007BK3L,5
AGYD65JJF4OLHW5DEBKR6VHWFWCA,B00005NIOO,5
AENBAWBXURIIAQFCZTMYGBBD2HYQ,B002PXW0EY,2
AEZUZYVQAHK7BIZPKUP636K5PCCQ,B00X6LREFE,5
AH5T5Q4LDMEKHAU4TA5F5QDGGELA,B001THPA26,5
AH524UX5LLJKFESIHVPQPZUXOJEA,B002BFZ9MQ,3
AE5ZIM5J5THVAK4YBRXDT4A7EC6Q,B002CT515Q,5
AFODWS2Q5ANUXGCVTDKQBQLRXROA,B004GVZUUY,5
AFSXJQIU4OO4WWLPF4TNTUTUPMEQ,B002VB3X96,3
AHRZDOQNHU2Z2QIVUVBSGI4DQYNQ,B0047VIAFU,5
AEXN3CM62HH3A6G26XV2UZFLBWUA,B0047ERVHA,5
AFVVWMZHSJDYW4UVVH6FRPFLLPLA,B00ESMJMJG,4
AGKW5WZMD5CGKZDD5DQZPZ52O6SQ,B000LXS9P4,5
AG5PX7YBHU7SRLEVJ6U6VZJG7IXA,B079P9BVGQ,5
AEDJ2FQGMU5XKTV7PL25Y56XIMOA,B001THPA1C,2
AG7NT2O3N4ITDZAD6PUQ3LWDYFYA,B0037STB02,1
AEDONIRBLOGIL6NQ3BDPQOEO4KZA,B001U5SPK6,5
AHIJBXZ5MCC3SXBDTZ3643LBCPSQ,B00005NIOZ,5
AGA3UAARB53MRJDQEMVYBLKMMQDQ,B001U5SPL0,3
AETLXC32GDQMCSEHH33AVQGP3S2Q,B0047VIAFU,5
AFAOOFP6UVWZGJLSHDHGP2RGUGSQ,B003X5OPRS,2
AFHSVVR4RIKJKQL6LGBH7RZXMYDQ,B005IHSSJ0,5
AEZXDFP3R4FYLJ36RMUQCK2ADJNQ,B002BFZ9NA,5
AEUHGTUWQZPDUDWBHY7NSQWCW2ZA,B000FTJ7BE,5
AEUHGTUWQZPDUDWBHY7NSQWCW2ZA,B000062XRV,5
AEUAUBJRDZAPWVOV2BAI5FPCBFYQ,B00006KPU2,3
AEXXT33ARBQAI4I4XJTYS7B3SKJQ,B0037STB02,3
AGMLA6UYNSW7SCHFV37TIS6TJTUA,B00Y05PFX8,5
AE6TNU5MSMNR5PHY4AEWN2OJDZCQ,B00D8GWHTK,4
AEK5Q7XEEICJA364WPMFT53UVQUQ,B0160CORYG,5
AETUQWIWGAQOV5P6ZVIXW6X7MLRA,B001THPA58,5
AFOGRKTABYHONQKAXFYIBEPTDZ5A,B001THPA30,1
AFGDQMCE3OY7C7ZHEWLCOTWDYI2A,B002PXVZW2,5
AFGDQMCE3OY7C7ZHEWLCOTWDYI2A,B0032KHQTS,5
AFGDQMCE3OY7C7ZHEWLCOTWDYI2A,B002BFZ9MQ,5
AG6QLBBXN3M65VSIUVXX5B426GZA,B004GVZUU4,5
AGQTFNLHINQYUFUKXOAHWCRW7UAQ,B0000A0NLJ,5
AGQTFNLHINQYUFUKXOAHWCRW7UAQ,B002PXVYQY,5
AGX47XZYQMP6IMIITRZVACEEYY6Q,B00005N7SM,5
AGVMG5S4C4IR3GNCBJZVGJYUZP6A,B079P9BVGQ,5
AH5QXAX6DF5RDZVO77LNZTC5YYTQ,B001QGEMTM,1
AFI7YNU2MF6GYJLE2M67SJBN764A,B00YT73FXY,5
AH2IGUT4HTUX5TAOMNAYTU6F56VQ,B00008GT1Z,5
AFRD5OR3AOYXMY3JBCSM7U73VRXA,B0000AJLX9,5
AE7PMLJE2FZVIM6DWSWMXPRKVBKA,B002PXW0EO,2
AFL3L2GRBX3AM4JQZZXSSP3AGCWQ,B000FTJ7JQ,5
AERHC6VVUV56RS2MUUZH2DZCGU7A,B00008BFWB,5
AHYILQN6HEGT3UXUA5YJZTR6J67A,B002PXW1IE,5
AFVN6KJN6EAOLRIXA5LZ3ZCQEE5A,B0089FUF6W,2
AEF4EVOF3XTHIEWSNZZIUDZPXAHQ,B002PXW06C,3
AGDWSXGATK33LHLIJYLFTFJFZUOQ,B001THPA26,4
AGCLUIGQACYOGCRXY6T3I5XZEYCQ,B002CT515Q,5
AGDCN7FEUCQPHXPGEVICUTTIWL6Q,B0032KHQTS,5
AGDCN7FEUCQPHXPGEVICUTTIWL6Q,B00005NIOH,1
AGDCN7FEUCQPHXPGEVICUTTIWL6Q,B004GVZUUY,5
AEJXO6T2UFOPY5YXJK6EOAUZHSZA,B0006628SA,4
AGP2SHJRUA2KZZMKRO7GBRLIP7NQ,B00006K37V,5
AH7G3T4PT7NFITIIBJ7LLXVPGQTA,B00JARAU4K,5
AFKVKSNYVVUEYW7P5E4K6HOWFIIQ,B00005N7SG,5
AH5IR6V4T4INOA7OW7Y6J5H5WR6Q,B004GVZUUY,5
AENGGRYTOU5QSSE6G6XQUDQTSXOQ,B0089FUF6W,5
AEO7CIN6QHA4NRT5PICYWJAHEEZQ,B002CT51A6,5
AHDJ4GSIA2WY6OITEXCGQTUGUYCA,B007Q1M38I,2
AGXPYOWT4A3FZKBDV7DNSFDOSWHA,B001U5SPME,4
AFNTWJYIPJ6F5ADK26LHJWHX3PMQ,B01H6WOLP4,2
AEFRO4AYXPWGY6U6UT73WUPV4XWA,B00005NIPI,5
AHQ3ENT3ROPQAANCT3D3VIAYSOVA,B002CT51A6,5
AEXMO3JKSZ5RGVKPCR3MAQ6UQMAQ,B0012C1O8C,1
AEKW45NNBVWBZ4IIY3YUIK74IIWA,B0037STB02,4
AHVIVVMI3BTNQTEJW7X6JBKBXDLQ,B002PXW0XK,4
AE4LNERXZXHJ5K4N2NKKCOHUA4XQ,B007Q4WWLI,5
AHDNLSE6LVQLNKMWGHV3ZOQDKQAQ,B001U5SPL0,2
AGLYKIYZOKKFZPJRQBV4KP3WOW6Q,B01N702LLM,3
AGLYKIYZOKKFZPJRQBV4KP3WOW6Q,B002PXVYEQ,4
AGLYKIYZOKKFZPJRQBV4KP3WOW6Q,B0029XHGVC,4
AHQFDKT3QKITPAWOBKK4VXXMNCHQ,B00005NIRE,5
AHRXPBV3BWTHFXVRVUJHHXIC6X6A,B002PXW0XK,5
AEFZEUQXU5TSOMFBHZ6D6RHLZMDA,B002CJCSDY,5
AEJHG4WYO5T6MQSDEKJANJY2IIOA,B00006LB2B,5
AEHUQWHKT4O3OEGD4YSSR3OCD7OQ,B000FTJ7BE,5
AHV55H23VE473T7GXUFKUT44B4QQ,B000FG5MIO,2
AHJLQHTIGLXZ5DEQ2ZWLTQA2BEWA,B01N35UMQV,5
AED35MOTBSFFFTG65ZWE2GG3XYGQ,B00008IHFC,4
AGHE5F7UO5AR6GVG5D76TVLM3WRQ,B001THPA1W,2
AGHE5F7UO5AR6GVG5D76TVLM3WRQ,B002PXVYSC,1
AHPPL7YJAH7VHDU6AOYO6ODYRDVA,B002PXVYEQ,5
AHLOLTUCOQNHWJPQTICXFCINKWRA,B00007BK3L,5
AGGHIQNYISJE4ETTWM4U3ISIS6IQ,B00006FXOP,5
AGGHIQNYISJE4ETTWM4U3ISIS6IQ,B00006K37V,5
AH2PJAJ3BB3LAYTZEFGMDVNOSGSQ,B07D4ZPMC5,1
AGDUBGOQ5SCADEJLKQQRR7ZUGG7Q,B01LXS2G1Z,5
AEDQFZTVIAJ3JLCE5JKJG4UJ2JTQ,B004GVZUU4,5
AE7R6SZUFMJJDQAEL5EV27ZUGPHA,B001U5SPJW,5
AHFOFLW7JHATWMQTVLEYBVC5WHAQ,B002PXVYUU,4
AGV5YFDDBJIPIAUC2ME4GLM2EZ7Q,B007Q4WWLI,5
AGV5YFDDBJIPIAUC2ME4GLM2EZ7Q,B001THPA3U,5
AGV5YFDDBJIPIAUC2ME4GLM2EZ7Q,B002PXW1IE,5
AEI7E3CYBMODNKJLZQM4MWTVGGOA,B01M11AY5C,5
AETGKXTLAUEZIOXQZKRXV2KUJG2Q,B001THPA1W,5
AETGKXTLAUEZIOXQZKRXV2KUJG2Q,B00IMOFNOE,4
AETGKXTLAUEZIOXQZKRXV2KUJG2Q,B00JARAU4K,5
AETGKXTLAUEZIOXQZKRXV2KUJG2Q,B001U5SPHO,5
AETGKXTLAUEZIOXQZKRXV2KUJG2Q,B001U5SPMO,5
AETGKXTLAUEZIOXQZKRXV2KUJG2Q,B00HZU8EM4,5
AETGKXTLAUEZIOXQZKRXV2KUJG2Q,B005DNA3LU,5
AF7VBP2EN3YT5CFEYM76FATTWLQQ,B002PXW1IE,5
AFLIH5YPQQ73NQJ5Z6NG7LP6O3NA,B002PXW06C,5
AHNT36DYUIDTRBV64VOKIEOQ3JNA,B00005N7SA,5
AGHKI2VC7C3CWO7Z4EJ5VE6GMRQQ,B002PXW1R0,5
AE3NL75OXPWMK3UOFRT2WJVKSGXA,B002PXW0QW,5
AFEJYDQN2EXHRIANDPAIIHUPW7IA,B01I9FTYIG,4
AH6EF3FTRUQAZN327LGRQQM3Y5DA,B000063XJL,5
AGNUGMF6FQFSBDAK35XOBHRQLUMQ,B002PXW1IE,5
AGNUGMF6FQFSBDAK35XOBHRQLUMQ,B0061SHL02,5
AH3BCH2A6KXAYCJTMVTEXHOHOIFQ,B004GVZUU4,5
AHRV3RG5GFFS463PWV4VT5F4YMNA,B01N702LLM,5
AFIGK6CH63OSIO6NY2U74DB6Q7QA,B002EDTNXQ,4
AFK4V3TQWQ7W3SWSKAMNHY674DNQ,B004GVZUTU,5
AGEQUBTRADUL3RIFSR5NMHWAQJ4Q,B000I0RKX2,5
AESQDLRAUCQI2SBQ535ILOOUGYNQ,B00006FXOQ,5
AGTWWGTM5C4ILTLJ2TU63U4OBC2A,B003F1W9UK,5
AEHZJKLXBVPBDT7E6VW3WV2KUN7Q,B000UHI2LW,5
AGINNXJ4ER2GGEQRHRXFLSPSWTTQ,B06XPQ7SJS,5
AESZUU73XTK43SPJLBQSWXQSJ4OA,B00005N7NY,5
AF3WN63CZMWUBJEIW45URTCQMPXQ,B001THPA1C,5
AGPREZJOT5NZCKPFMXESUBYIRRTQ,B00007AZWJ,5
AFXYVEBM3TCWNBSKRSER5RUMC2JQ,B00007BK3L,5
AE6UKRKD4K2CMP2DNLF66CYFRZNA,B01N35UMQV,5
AHOQXF4DARMIOJ6CUF33CNJFWDHA,B0032KHQU2,5
AFUG7P2RKBW65IJHIAL2NCP7THBQ,B002PXVZO0,1
